/
593,130.7,2.99
/
430,108.71,5.78
503,136.15,5.78
588,136.32,1.29
/
535,152.65,3.89
541,151.79,3.9
542,151.6,3.87
/
571,144.51,1.13
572,144.49,6.55
573,144.49,3.61
/
608,123.32,6.79
609,123.21,6.77
610,123.21,8.02
/
618,78.74,1.02
619,78.74,1.87
620,78.74,0.98
/
708,41.13,0.98
709,41.12,1.02
710,41.12,0.95
/
245,38.72,1.67
717,38.77,1.13
718,38.76,1.18
/
750,31.89,1.25
751,31.89,1.22
752,31.89,0.84
/
187,28.09,1.19
774,28.02,1.17
775,28.01,0.83
/
4,-10.07,2.72
247,40.23,2.72
/
53,13.14,1.06
54,13.39,1.06
/
81,17.62,0.95
812,17.7,1.64
/
138,22.9,1.02
797,22.96,0.95
/
172,26.76,1.9
784,26.73,1.15
/
244,38.51,7.49
719,38.34,0.88
/
325,63.52,2.88
326,63.52,4.19
/
374,76.34,3.44
375,76.53,3.38
/
378,77.79,7.24
621,77.86,1.26
/
380,80.4,7.98
450,112.43,7.97
/
381,81.26,-1.1
382,81.45,3.38
/
385,83.2,-1.11
386,83.22,7.12
/
389,84.99,2.23
390,84.98,8.34
/
397,89.18,4.81
398,89.37,4.03
/
413,101.31,3.33
414,101.5,8.04
/
424,106.62,-0.71
425,106.61,0.78
/
428,107.86,5.2
429,107.86,6.88
/
455,114.4,6.79
456,114.52,6.78
/
461,116.15,6.77
462,116.3,4.44
/
466,117.73,0.29
467,117.88,-1.1
/
479,124.21,8.29
605,124.29,1.56
/
492,129.62,5.3
493,129.79,5.59
/
527,162.46,1.89
528,162.33,1.86
/
533,153.1,3.86
534,153.1,6.57
/
546,147.28,1.29
547,147.27,0.99
/
549,146.86,3.79
550,146.72,3.83
/
561,145.77,7.87
562,145.6,3.86
/
563,145.48,8.02
564,145.29,7.87
/
565,145.28,6.79
566,145.1,8.0
/
507,138.48,5.75
586,138.47,1.2
/
505,137.04,0.86
587,136.98,1.2
/
485,126.85,5.15
600,126.67,1.87
/
606,123.62,2.98
607,123.57,6.78
/
614,86.9,1.24
615,86.9,1.42
/
327,64.22,2.96
674,64.34,3.44
/
254,42.4,7.76
704,42.34,0.64
/
711,40.9,1.13
712,40.89,1.16
/
720,38.12,1.38
721,38.12,1.07
/
722,37.63,1.25
723,37.45,0.81
/
734,34.68,7.22
735,34.49,1.2
/
238,33.95,2.25
737,34.04,6.77
/
758,29.98,1.01
759,29.97,1.04
/
13,-7.19,9.39
829,-7.21,5.98
/
0,-14.78,-0.64
/
5,-9.68,3.23
/
19,-4.2,-0.29
/
43,7.54,3.17
/
51,11.97,0.81
/
107,20.08,1.34
/
126,22.05,1.27
/
163,25.01,1.57
/
164,25.44,1.64
/
223,31.36,1.07
/
258,44.88,-0.77
/
259,45.2,3.09
/
274,52.46,-0.81
/
299,58.73,-0.71
/
323,62.25,3.66
/
328,65.94,3.8
/
331,66.87,3.98
/
383,82.33,4.18
/
384,82.69,0.3
/
387,83.6,0.32
/
388,84.24,-1.17
/
395,87.61,9.21
/
396,88.0,-1.13
/
400,90.42,-0.9
/
408,96.04,3.11
/
412,99.74,4.26
/
415,102.56,4.3
/
426,107.31,8.65
/
452,113.42,6.63
/
453,113.7,6.63
/
454,114.17,6.77
/
468,118.73,5.39
/
471,119.8,5.66
/
473,120.37,5.47
/
478,121.41,5.86
/
487,127.9,5.8
/
500,133.17,7.66
/
501,135.27,5.28
/
502,135.65,5.55
/
504,136.72,-0.67
/
508,140.04,-1.08
/
511,150.23,-0.57
/
513,161.35,-0.79
/
514,208.74,2.13
/
520,176.48,2.26
/
521,173.93,2.0
/
522,173.48,2.27
/
523,172.41,0.6
/
525,166.41,1.96
/
526,163.83,1.87
/
529,156.93,4.08
/
531,155.02,1.42
/
543,150.92,4.0
/
548,147.07,2.03
/
589,135.04,1.28
/
590,134.83,1.56
/
591,134.37,1.75
/
596,129.02,7.87
/
599,127.08,8.02
/
601,126.22,7.87
/
611,122.78,6.58
/
612,91.29,0.95
/
616,84.65,1.34
/
617,80.68,1.15
/
669,69.48,1.05
/
672,68.2,1.42
/
697,48.22,1.15
/
703,45.85,0.77
/
714,39.64,1.56
/
715,39.43,0.83
/
716,38.97,0.82
/
757,30.81,1.2
/
785,26.51,6.58
/
824,6.1,0.22
/
825,4.38,3.97
